	player	hardWin	clayWin	grassWin	hardLose	clayLose	grassLose
244	Reynolds B.	0.9473684210526315	0.8	0.8571428571428571	0.05263157894736842	0.2	0.14285714285714285
245	Aranguren J.M.	0.5	0.5	0.5	0.5	0.5	0.5
246	Haider-Maurer A.	0.9285714285714286	0.9583333333333334	0.8333333333333334	0.07142857142857142	0.041666666666666664	0.16666666666666666
247	Struff J-L.	0.5	0.5	0.5	0.5	0.5	0.5
248	Hadad M.	0.5	0.75	0.5	0.5	0.25	0.5
249	Goffin D.	0.9879518072289156	0.9696969696969697	0.9375	0.012048192771084338	0.030303030303030304	0.0625
250	Norman D.	0.8	0.8	0.875	0.2	0.2	0.125
251	Peya A.	0.8571428571428571	0.875	0.8	0.14285714285714285	0.125	0.2
252	Odesnik W.	0.9444444444444444	0.9375	0.5	0.05555555555555555	0.0625	0.5
253	Galdon P.	0.5	0.5	0.5	0.5	0.5	0.5
254	Paes L.	0.5	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333
255	Pospisil V.	0.984375	0.8333333333333334	0.9230769230769231	0.015625	0.16666666666666666	0.07692307692307693
256	Cuadrado C.	0.5	0.8333333333333334	0.5	0.5	0.16666666666666666	0.5
257	Trinker B.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
258	Matos-Gil I.	0.5	0.5	0.5	0.5	0.5	0.5
259	Dorsch B.	0.5	0.5	0.5	0.5	0.5	0.5
260	Davydenko N.	0.9953488372093023	0.993421052631579	0.8888888888888888	0.004651162790697674	0.006578947368421052	0.1111111111111111
261	Veronelli D.	0.5	0.75	0.5	0.5	0.25	0.5
262	Johnson S.	0.9848484848484849	0.9	0.9523809523809523	0.015151515151515152	0.1	0.047619047619047616
263	Monaco J.	0.989010989010989	0.9948717948717949	0.875	0.01098901098901099	0.005128205128205128	0.125
264	Moyano D.	0.5	0.5	0.5	0.5	0.5	0.5
265	Querrey S.	0.99375	0.9714285714285714	0.9761904761904762	0.00625	0.02857142857142857	0.023809523809523808
266	Smith L.	0.5	0.5	0.5	0.5	0.5	0.5
267	Gumy H.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
268	Dabul B.	0.8333333333333334	0.8	0.8	0.16666666666666666	0.2	0.2
269	Andreev I.	0.9852941176470589	0.98989898989899	0.9333333333333333	0.014705882352941176	0.010101010101010102	0.06666666666666667
270	Bahrouzyan O.	0.5	0.5	0.5	0.5	0.5	0.5
271	Bastl G.	0.95	0.5	0.8	0.05	0.5	0.2
272	Khalfan S.	0.5	0.5	0.5	0.5	0.5	0.5
273	Montanes A.	0.9705882352941176	0.9949238578680203	0.8333333333333334	0.029411764705882353	0.005076142131979695	0.16666666666666666
274	Thron A.	0.5	0.5	0.5	0.5	0.5	0.5
275	Korteling S.	0.5	0.5	0.5	0.5	0.5	0.5
276	Hemery C.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
277	Alves T.	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.16666666666666666	0.3333333333333333	0.3333333333333333
278	Sadecky A.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
279	Knippschild J.	0.5	0.875	0.6666666666666666	0.5	0.125	0.3333333333333333
280	Del Potro J.	0.5	0.75	0.5	0.5	0.25	0.5
281	Bourgue M.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
282	Zabaleta M.	0.9696969696969697	0.98989898989899	0.5	0.030303030303030304	0.010101010101010102	0.5
283	Viola M.	0.75	0.75	0.5	0.25	0.25	0.5
284	Lu H.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
285	Tahiri M.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
286	Bellier A.	0.5	0.5	0.5	0.5	0.5	0.5
287	Ionita V.	0.5	0.5	0.5	0.5	0.5	0.5
288	Gojowczyk P.	0.9	0.5	0.75	0.1	0.5	0.25
289	Ondruska M.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
290	Farah R.	0.5	0.8	0.5	0.5	0.2	0.5
291	Ivashka I.	0.5	0.5	0.5	0.5	0.5	0.5
292	Oudsema S.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
293	Paul T.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
294	Vasilevski A.	0.5	0.5	0.5	0.5	0.5	0.5
295	Puerta M.	0.9090909090909091	0.9736842105263158	0.5	0.09090909090909091	0.02631578947368421	0.5
296	Miyao J.	0.5	0.5	0.5	0.5	0.5	0.5
297	Khachanov K.	0.9230769230769231	0.8571428571428571	0.5	0.07692307692307693	0.14285714285714285	0.5
298	Blake T.	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.5	0.3333333333333333
299	Rehnquist B.	0.6666666666666666	0.8	0.5	0.3333333333333333	0.2	0.5
300	Altamirano C.	0.5	0.5	0.5	0.5	0.5	0.5
301	Starace P.	0.9523809523809523	0.990909090909091	0.5	0.047619047619047616	0.00909090909090909	0.5
302	Pescariu D.	0.5	0.5	0.5	0.5	0.5	0.5
303	Giannessi A.	0.6666666666666666	0.8	0.5	0.3333333333333333	0.2	0.5
304	Daniel M.	0.5	0.9333333333333333	0.6666666666666666	0.5	0.06666666666666667	0.3333333333333333
305	Ljubicic I.	0.995049504950495	0.9863013698630136	0.9545454545454546	0.0049504950495049506	0.0136986301369863	0.045454545454545456
306	Khaddari H.	0.5	0.5	0.5	0.5	0.5	0.5
307	Devvarman S.	0.9714285714285714	0.875	0.8	0.02857142857142857	0.125	0.2
308	Emmrich M.	0.5	0.5	0.5	0.5	0.5	0.5
309	Ghem A.	0.5	0.75	0.5	0.5	0.25	0.5
310	Buchanan C.	0.5	0.5	0.5	0.5	0.5	0.5
311	Belic L.	0.5	0.5	0.5	0.5	0.5	0.5
312	Lisnard J.R.	0.95	0.9166666666666666	0.6666666666666666	0.05	0.08333333333333333	0.3333333333333333
313	Rublev A.	0.8571428571428571	0.8	0.5	0.14285714285714285	0.2	0.5
314	Brasington J.	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.5
315	Ferrero J.C.	0.9933333333333333	0.9947089947089947	0.9583333333333334	0.006666666666666667	0.005291005291005291	0.041666666666666664
316	Stebe C.M.	0.75	0.9	0.75	0.25	0.1	0.25
317	Olguin L.	0.5	0.5	0.5	0.5	0.5	0.5
318	Ratiwatana S.	0.5	0.5	0.5	0.5	0.5	0.5
319	Breen M.	0.5	0.5	0.5	0.5	0.5	0.5
320	Niemeyer F.	0.75	0.5	0.6666666666666666	0.25	0.5	0.3333333333333333
321	Heuberger I.	0.9411764705882353	0.75	0.75	0.058823529411764705	0.25	0.25
322	Hajji A.	0.5	0.5	0.5	0.5	0.5	0.5
323	Giner J.	0.5	0.75	0.5	0.5	0.25	0.5
324	Crugnola M.	0.5	0.5	0.5	0.5	0.5	0.5
325	Rochus O.	0.9903846153846154	0.9807692307692307	0.972972972972973	0.009615384615384616	0.019230769230769232	0.02702702702702703
326	Hood M.	0.5	0.5	0.5	0.5	0.5	0.5
327	Pavic A.	0.6666666666666666	0.5	0.75	0.3333333333333333	0.5	0.25
328	Berasategui A.	0.5	0.5	0.5	0.5	0.5	0.5
329	Smit J.	0.5	0.5	0.5	0.5	0.5	0.5
330	Calatrava A.	0.9285714285714286	0.96	0.6666666666666666	0.07142857142857142	0.04	0.3333333333333333
331	Choinski J.	0.5	0.5	0.5	0.5	0.5	0.5
332	Ventura S.	0.6666666666666666	0.9705882352941176	0.5	0.3333333333333333	0.029411764705882353	0.5
333	Labadze I.	0.9411764705882353	0.9545454545454546	0.8571428571428571	0.058823529411764705	0.045454545454545456	0.14285714285714285
334	Jeanpierre J.	0.6666666666666666	0.75	0.5	0.3333333333333333	0.25	0.5
335	Federer R.	0.9982547993019197	0.9946236559139785	0.9928571428571429	0.0017452006980802793	0.005376344086021506	0.007142857142857143
336	Ascione A.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
337	Escobar G.	0.5	0.5	0.5	0.5	0.5	0.5
338	Milojevic N.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
339	Milligan L.	0.5	0.5	0.5	0.5	0.5	0.5
340	Cipolla F.	0.9523809523809523	0.9230769230769231	0.6666666666666666	0.047619047619047616	0.07692307692307693	0.3333333333333333
341	Lareau S.	0.8333333333333334	0.5	0.6666666666666666	0.16666666666666666	0.5	0.3333333333333333
342	Hemmes F.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
343	Eschauer W.	0.6666666666666666	0.9285714285714286	0.6666666666666666	0.3333333333333333	0.07142857142857142	0.3333333333333333
344	Delgado R.	0.9615384615384616	0.8333333333333334	0.6666666666666666	0.038461538461538464	0.16666666666666666	0.3333333333333333
345	Tomic B.	0.9897959183673469	0.9565217391304348	0.9615384615384616	0.01020408163265306	0.043478260869565216	0.038461538461538464
346	Querry S.	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.5	0.3333333333333333
347	Alami K.	0.5	0.875	0.5	0.5	0.125	0.5
348	Bachelot J.F	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.5
349	Gaudio G.	0.9782608695652174	0.9939393939393939	0.75	0.021739130434782608	0.006060606060606061	0.25
350	Simmonds P.	0.5	0.5	0.5	0.5	0.5	0.5
351	Krajicek R.	0.9	0.75	0.875	0.1	0.25	0.125
352	Pfeiffer K.	0.5	0.5	0.5	0.5	0.5	0.5
353	Topic J.	0.5	0.5	0.5	0.5	0.5	0.5
354	Etlis G.	0.8	0.875	0.5	0.2	0.125	0.5
355	Condor F.	0.5	0.5	0.5	0.5	0.5	0.5
356	Djokovic N.	0.9976798143851509	0.9935064935064936	0.9830508474576272	0.002320185614849188	0.006493506493506494	0.01694915254237288
357	Bogomolov Jr. A.	0.8	0.5	0.5	0.2	0.5	0.5
358	Mina G.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
359	Jelenic P.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
360	Bracciali D.	0.9090909090909091	0.9166666666666666	0.8888888888888888	0.09090909090909091	0.08333333333333333	0.1111111111111111
361	Berlocq C.	0.9615384615384616	0.9885057471264368	0.8571428571428571	0.038461538461538464	0.011494252873563218	0.14285714285714285
362	Vinck C.	0.75	0.6666666666666666	0.5	0.25	0.3333333333333333	0.5
363	Van der Merwe I.	0.5	0.5	0.5	0.5	0.5	0.5
364	Hormazabal G.	0.5	0.5	0.5	0.5	0.5	0.5
365	Phillips T.	0.5	0.5	0.5	0.5	0.5	0.5
366	Kosakowski D.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
367	Sargsian S.	0.975	0.9523809523809523	0.9166666666666666	0.025	0.047619047619047616	0.08333333333333333
368	Sergeyev I.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
369	Woodbridge T.	0.6666666666666666	0.5	0.8	0.3333333333333333	0.5	0.2
370	Hank T.	0.5	0.5	0.5	0.5	0.5	0.5
371	Cakl T.	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.5
372	Tsonga J.W.	0.9952380952380953	0.984375	0.975609756097561	0.004761904761904762	0.015625	0.024390243902439025
373	Economidis K.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
374	Alund M.	0.5	0.8888888888888888	0.5	0.5	0.1111111111111111	0.5
375	Shimada T.	0.5	0.5	0.5	0.5	0.5	0.5
376	Echagaray B.	0.5	0.5	0.5	0.5	0.5	0.5
377	Granollers Pujol G.	0.5	0.5	0.5	0.5	0.5	0.5
378	Ilhan M.	0.9090909090909091	0.8571428571428571	0.8	0.09090909090909091	0.14285714285714285	0.2
379	Marrai M.	0.5	0.5	0.5	0.5	0.5	0.5
380	Munoz de la Nava D.	0.5	0.5	0.5	0.5	0.5	0.5
381	Marray J.	0.5	0.5	0.8333333333333334	0.5	0.5	0.16666666666666666
382	Steckley R.	0.5	0.5	0.5	0.5	0.5	0.5
383	van Gemerden M.	0.6666666666666666	0.75	0.6666666666666666	0.3333333333333333	0.25	0.3333333333333333
384	Haas T.	0.9959183673469387	0.987012987012987	0.9696969696969697	0.004081632653061225	0.012987012987012988	0.030303030303030304
385	Silva F.	0.5	0.5	0.5	0.5	0.5	0.5
386	Ehrat S.	0.5	0.5	0.5	0.5	0.5	0.5
387	Kontinen H.	0.5	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333
388	Enqvist T.	0.9836065573770492	0.9375	0.9	0.01639344262295082	0.0625	0.1
389	Cecchinato M.	0.5	0.75	0.5	0.5	0.25	0.5
390	Escobedo E.	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.5	0.3333333333333333
391	Ivanisevic G.	0.96	0.5	0.9166666666666666	0.04	0.5	0.08333333333333333
392	Behr N.	0.8333333333333334	0.5	0.5	0.16666666666666666	0.5	0.5
393	Albert M.	0.5	0.5	0.5	0.5	0.5	0.5
394	King P.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
395	Abdulla M.	0.5	0.5	0.5	0.5	0.5	0.5
396	Mcgee J.	0.5	0.5	0.5	0.5	0.5	0.5
397	Stadler S.	0.8	0.5	0.8	0.2	0.5	0.2
398	Marcaccio G.	0.5	0.75	0.5	0.5	0.25	0.5
399	 Hajek J.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
400	Black B.	0.8571428571428571	0.5	0.8333333333333334	0.14285714285714285	0.5	0.16666666666666666
401	Istomin D.	0.9891304347826086	0.96875	0.967741935483871	0.010869565217391304	0.03125	0.03225806451612903
402	Young D.	0.9878048780487805	0.8888888888888888	0.9166666666666666	0.012195121951219513	0.1111111111111111	0.08333333333333333
403	Britton D.	0.5	0.5	0.5	0.5	0.5	0.5
404	Borvanov R.	0.5	0.5	0.5	0.5	0.5	0.5
405	Travaglia S.	0.5	0.5	0.5	0.5	0.5	0.5
406	Lejnieks K.	0.5	0.5	0.5	0.5	0.5	0.5
407	Benneteau J.	0.9930555555555556	0.9743589743589743	0.9666666666666667	0.006944444444444444	0.02564102564102564	0.03333333333333333
408	Parada F.	0.5	0.5	0.5	0.5	0.5	0.5
409	Seppi A.	0.9918032786885246	0.9900990099009901	0.9777777777777777	0.00819672131147541	0.009900990099009901	0.022222222222222223
410	Tuksar S.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
411	Fucsovics M.	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.5
412	Krueger M.	0.5	0.5	0.5	0.5	0.5	0.5
413	Sela D.	0.984375	0.8888888888888888	0.9473684210526315	0.015625	0.1111111111111111	0.05263157894736842
414	Siriluethaiwattana P.	0.5	0.5	0.5	0.5	0.5	0.5
415	Bryan B.	0.8571428571428571	0.5	0.8333333333333334	0.14285714285714285	0.5	0.16666666666666666
416	Lammer M.	0.8333333333333334	0.6666666666666666	0.5	0.16666666666666666	0.3333333333333333	0.5
417	Jaziri M.	0.9655172413793104	0.9	0.875	0.034482758620689655	0.1	0.125
418	Novak J.	0.989247311827957	0.9857142857142858	0.9375	0.010752688172043012	0.014285714285714285	0.0625
419	Scherrer J.	0.5	0.5	0.5	0.5	0.5	0.5
420	Galimberti G.	0.6666666666666666	0.8333333333333334	0.5	0.3333333333333333	0.16666666666666666	0.5
421	Di Pasquale A.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
422	Moldovan I.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
423	Darcis S.	0.9736842105263158	0.9583333333333334	0.8888888888888888	0.02631578947368421	0.041666666666666664	0.1111111111111111
424	Gasquet R.	0.9958847736625515	0.9914529914529915	0.9824561403508771	0.00411522633744856	0.008547008547008548	0.017543859649122806
425	Mertl J.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
426	Thomann N.	0.9	0.6666666666666666	0.6666666666666666	0.1	0.3333333333333333	0.3333333333333333
427	Schuettler P.	0.5	0.75	0.5	0.5	0.25	0.5
428	Ishii Y.	0.5	0.5	0.5	0.5	0.5	0.5
429	Oncins J.	0.5	0.5	0.5	0.5	0.5	0.5
430	Karatsev A.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
431	Ignatik U.	0.5	0.5	0.5	0.5	0.5	0.5
432	Mannarino A.	0.9846153846153847	0.9375	0.9642857142857143	0.015384615384615385	0.0625	0.03571428571428571
433	Pedroso A.	0.5	0.5	0.5	0.5	0.5	0.5
434	Volandri F.	0.9	0.9935897435897436	0.75	0.1	0.00641025641025641	0.25
435	MacLagan M.	0.5	0.5	0.5	0.5	0.5	0.5
436	Burrieza O.	0.5	0.5	0.5	0.5	0.5	0.5
437	Eriksson M.	0.5	0.5	0.5	0.5	0.5	0.5
438	Bryan M.	0.8	0.5	0.6666666666666666	0.2	0.5	0.3333333333333333
439	Reyes-Varela M.A.	0.5	0.5	0.5	0.5	0.5	0.5
440	Trifu G.	0.5	0.75	0.5	0.5	0.25	0.5
441	Ramirez Hidalgo R.	0.5	0.875	0.5	0.5	0.125	0.5
442	Fogues F.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
443	Melzer G.	0.5	0.875	0.5	0.5	0.125	0.5
444	Langer N.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
445	Jeong S.Y.	0.5	0.5	0.5	0.5	0.5	0.5
446	Tursunov D.	0.9929577464788732	0.9666666666666667	0.9696969696969697	0.007042253521126761	0.03333333333333333	0.030303030303030304
447	Couto E.	0.5	0.5	0.5	0.5	0.5	0.5
448	Derepasko A.	0.5	0.5	0.5	0.5	0.5	0.5
449	Li Z.	0.5	0.5	0.5	0.5	0.5	0.5
450	Rodriguez B.	0.5	0.5	0.5	0.5	0.5	0.5
451	Kimmich M.	0.5	0.5	0.5	0.5	0.5	0.5
452	Isner J.	0.9951690821256038	0.9791666666666666	0.9666666666666667	0.004830917874396135	0.020833333333333332	0.03333333333333333
453	Krawietz K.	0.5	0.5	0.5	0.5	0.5	0.5
454	Thomas J.	0.5	0.5	0.5	0.5	0.5	0.5
455	Nalbandian D.	0.9938650306748467	0.9916666666666667	0.967741935483871	0.006134969325153374	0.008333333333333333	0.03225806451612903
456	Krajinovic F.	0.8571428571428571	0.8888888888888888	0.5	0.14285714285714285	0.1111111111111111	0.5
457	Nedelko I.	0.5	0.5	0.5	0.5	0.5	0.5
458	Edmund K.	0.9333333333333333	0.8333333333333334	0.8333333333333334	0.06666666666666667	0.16666666666666666	0.16666666666666666
459	di Mauro A.	0.6666666666666666	0.9285714285714286	0.6666666666666666	0.3333333333333333	0.07142857142857142	0.3333333333333333
460	Gao X.	0.5	0.5	0.5	0.5	0.5	0.5
461	Hadad A.	0.75	0.6666666666666666	0.5	0.25	0.3333333333333333	0.5
462	Kendrick R.	0.9565217391304348	0.6666666666666666	0.8333333333333334	0.043478260869565216	0.3333333333333333	0.16666666666666666
463	Galovic V.	0.5	0.5	0.5	0.5	0.5	0.5
464	Souza J.	0.6666666666666666	0.96	0.5	0.3333333333333333	0.04	0.5
465	Gooding J.	0.5	0.5	0.5	0.5	0.5	0.5
466	Belyaev I.	0.5	0.5	0.5	0.5	0.5	0.5
467	Vico U.	0.75	0.5	0.5	0.25	0.5	0.5
468	Nam H.W.	0.5	0.5	0.5	0.5	0.5	0.5
469	Santoro F.	0.9906542056074766	0.9523809523809523	0.9696969696969697	0.009345794392523364	0.047619047619047616	0.030303030303030304
470	Balcells J.	0.9285714285714286	0.9285714285714286	0.5	0.07142857142857142	0.07142857142857142	0.5
471	Shvec A.	0.5	0.5	0.5	0.5	0.5	0.5
472	Serrano O.	0.5	0.8	0.5	0.5	0.2	0.5
473	Simon G.	0.9949494949494949	0.9915254237288136	0.9705882352941176	0.005050505050505051	0.00847457627118644	0.029411764705882353
474	Prieto S.	0.5	0.5	0.5	0.5	0.5	0.5
475	Onoda M.	0.5	0.5	0.5	0.5	0.5	0.5
476	Gong M.X.	0.5	0.5	0.5	0.5	0.5	0.5
477	Koning M.	0.5	0.5	0.5	0.5	0.5	0.5
478	Olivetti A.	0.8571428571428571	0.5	0.5	0.14285714285714285	0.5	0.5
479	Veger F.	0.5	0.5	0.5	0.5	0.5	0.5
480	Velotti A.	0.5	0.5	0.5	0.5	0.5	0.5
481	Munoz-De La Nava D.	0.8	0.8571428571428571	0.5	0.2	0.14285714285714285	0.5
482	Rettenmaier T.	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.5	0.3333333333333333
483	Aguilar J.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
484	Godwin N.	0.6666666666666666	0.5	0.875	0.3333333333333333	0.5	0.125
485	Poerschke L.	0.5	0.5	0.5	0.5	0.5	0.5
486	Singh S.	0.5	0.5	0.5	0.5	0.5	0.5
487	Klein B.	0.5	0.5	0.5	0.5	0.5	0.5
488	Motomura G.	0.8	0.5	0.6666666666666666	0.2	0.5	0.3333333333333333
489	Kuznetsov Al.	0.8	0.6666666666666666	0.6666666666666666	0.2	0.3333333333333333	0.3333333333333333
490	Cowan B.	0.5	0.5	0.75	0.5	0.5	0.25
491	Gaio F.	0.5	0.5	0.5	0.5	0.5	0.5
492	Al Khulaifi N.G.	0.5	0.5	0.5	0.5	0.5	0.5
493	Weintraub A.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
494	de Chaunac S.	0.8571428571428571	0.6666666666666666	0.5	0.14285714285714285	0.3333333333333333	0.5
